noun,adjective,wiki_similarity,ldp_similarity
mommy,dirty,0.3967909812927246,-0.013755615800619125
bottom,dirty,0.40187397599220276,0.10098740458488464
basement,dirty,0.3919077217578888,0.06304092705249786
clothes,dirty,0.4654543995857239,0.18683075904846191
basket,dirty,0.2732850909233093,0.039331018924713135
dish,dirty,0.34748294949531555,0.11806868761777878
panty,dirty,0.34339702129364014,nan
slide,dirty,0.3274034559726715,-0.05544706806540489
hand,dirty,0.45727595686912537,0.042263735085725784
blanket,dirty,0.37724655866622925,0.01687968522310257
plate,dirty,0.28750649094581604,0.13066810369491577
pants,dirty,0.4688906967639923,0.15773391723632812
girl,dirty,0.3812941312789917,0.06394465267658234
mouth,dirty,0.35203367471694946,0.2197386771440506
sock,dirty,0.35481613874435425,0.17475362122058868
hamper,dirty,0.33236926794052124,0.21360328793525696
penny,dirty,0.3574472665786743,0.16944153606891632
cup,dirty,0.29034388065338135,0.021751269698143005
fox,dirty,0.2888060212135315,0.17939601838588715
mama,dirty,0.373390257358551,-0.045972272753715515
piggy,dirty,0.3682795763015747,0.1190711185336113
nose,dirty,0.3960023522377014,0.19657167792320251
baby,dirty,0.3997921943664551,0.021441612392663956
diaper,dirty,0.42635226249694824,0.11289748549461365
straw,dirty,0.36505526304244995,0.1990424394607544
one,dirty,0.387690007686615,-0.11427916586399078
park,dirty,0.2544293999671936,-0.1818191260099411
shirt,dirty,0.39034509658813477,0.053504813462495804
tank,dirty,0.26661524176597595,0.25728875398635864
key,dirty,0.38375934958457947,0.05870857834815979
truck,dirty,0.3568059802055359,-0.04956521838903427
mitt,dirty,0.28573596477508545,0.15308216214179993
suit,dirty,0.3065372109413147,0.13894248008728027
tractor,dirty,0.2490043044090271,-0.006937757134437561
mess,dirty,0.4787217378616333,0.18241193890571594
town,dirty,0.32401949167251587,0.05306803062558174
ground,dirty,0.3613743782043457,0.04530381038784981
table,dirty,0.34494680166244507,0.034550853073596954
pavement,dirty,0.33814331889152527,nan
box,dirty,0.3050661087036133,0.027863599359989166
movie,dirty,0.30011844635009766,-0.17630355060100555
vent,dirty,0.2784830927848816,0.13193979859352112
pajamas,dirty,0.3492412269115448,0.17683476209640503
room,dirty,0.3510257303714752,0.023078370839357376
finger,dirty,0.4037010967731476,0.1397208273410797
outside,dirty,0.3163143992424011,0.0492364764213562
food,dirty,0.38197237253189087,0.12455703318119049
garbage,dirty,0.509475588798523,0.13861043751239777
car,dirty,0.35703733563423157,-0.07651218771934509
pillow,dirty,0.3613133430480957,0.04620283469557762
guy,dirty,0.3751949071884155,-0.004784867167472839
spoon,dirty,0.32580795884132385,0.04945714399218559
floor,dirty,0.367372989654541,0.2448653280735016
milk,dirty,0.3629285991191864,0.07953761518001556
mouse,dirty,0.3250705301761627,0.05497286841273308
corner,dirty,0.36360183358192444,0.032993219792842865
laundry,dirty,0.5660401582717896,0.007684048265218735
pamper,dirty,0.30671438574790955,0.11394080519676208
honey,dirty,0.29797250032424927,0.13888642191886902
cloth,dirty,0.42049533128738403,0.2188306301832199
bubble,dirty,0.27842557430267334,0.12473104894161224
face,dirty,0.36215218901634216,0.0849916860461235
swine,dirty,0.39132869243621826,nan
smack,solid,0.2764491140842438,0.5352829098701477
feed,solid,0.27820268273353577,-0.061138615012168884
rain,solid,0.3010995090007782,0.2079371213912964
piece,solid,0.3478512167930603,0.0943840891122818
path,solid,0.3241678476333618,0.43998128175735474
line,solid,0.3651542067527771,0.07987791299819946
hedge,solid,0.25859344005584717,nan
bronze,solid,0.34267371892929077,0.7519142031669617
color,solid,0.33745551109313965,0.024488938972353935
food,solid,0.31649965047836304,-0.10769764333963394
tape,solid,0.27161532640457153,-0.10858825594186783
door,solid,0.2683115005493164,-0.05705190822482109
block,solid,0.30627113580703735,0.21023805439472198
streamer,balloon,0.380962997674942,nan
popping,balloon,0.40103960037231445,0.06712856888771057
length,foot,0.4812818765640259,0.07988186180591583
lounge,foot,0.2877074182033539,nan
pool,foot,0.32928138971328735,0.19375671446323395
ball,foot,0.48217588663101196,0.5243231058120728
hole,foot,0.4239802360534668,0.41854986548423767
piece,foot,0.4430782198905945,0.30249571800231934
radiator,foot,0.27778786420822144,0.13330955803394318
pruner,foot,0.23841062188148499,nan
print,foot,0.39016515016555786,0.2451958805322647
chalk,sidewalk,0.415458083152771,0.43290454149246216
run,record,0.4584830403327942,0.10762549191713333
case,record,0.40109944343566895,0.050159454345703125
button,record,0.3149774968624115,0.26843613386154175
player,record,0.404255747795105,0.4046557545661926
cart,seaside,0.3153736889362335,nan
teacher,school,0.6894515156745911,0.33374473452568054
girl,school,0.5622257590293884,0.1076650470495224
book,school,0.48778846859931946,0.28980374336242676
boy,school,0.5692150592803955,0.08203237503767014
room,school,0.5042032599449158,0.21412703394889832
report,school,0.3949955105781555,0.18761618435382843
call,school,0.3062055706977844,0.10886163264513016
playground,school,0.5830374956130981,nan
day,school,0.5029512643814087,0.36743080615997314
bus,school,0.5141366720199585,0.26220595836639404
brush,curling,0.3013819456100464,nan
tent,circus,0.5109317302703857,0.531927227973938
train,circus,0.4077974557876587,0.2637099027633667
car,circus,0.3669601082801819,0.28859803080558777
truck,circus,0.427906334400177,0.2084578573703766
officer,circus,0.31820952892303467,0.6163954138755798
animal,circus,0.5044435262680054,0.34342288970947266
man,circus,0.3595358729362488,0.3281239867210388
baby,circus,0.40083348751068115,0.30806222558021545
police,circus,0.42976993322372437,0.48424598574638367
bus,circus,0.3588635325431824,0.30519163608551025
macaroni,hot,0.37035077810287476,0.24170638620853424
mom,hot,0.32779228687286377,0.049187853932380676
water,hot,0.4739215075969696,0.29317915439605713
pepper,hot,0.43548500537872314,0.2685956358909607
air,hot,0.46853700280189514,0.3320017457008362
bowl,hot,0.35277214646339417,0.2388426661491394
coffee,hot,0.4388701915740967,0.35567066073417664
piggy,hot,0.32362717390060425,0.1131259948015213
tap,hot,0.34848859906196594,-0.015438621863722801
egg,hot,0.2894187867641449,0.12611424922943115
shit,hot,0.43786919116973877,nan
tub,hot,0.52778559923172,0.12335231900215149
bath,hot,0.4689379632472992,0.1390177458524704
fry,hot,0.36089667677879333,0.28898900747299194
lava,hot,0.4305083453655243,0.3138297498226166
tray,hot,0.34221354126930237,0.03172771632671356
oven,hot,0.4025847315788269,0.2606579065322876
pickle,hot,0.39371493458747864,0.28782474994659424
muffin,hot,0.2866574227809906,0.3734017610549927
spice,hot,0.3648844063282013,nan
body,hot,0.2731417417526245,0.05716362223029137
pants,hot,0.4299595355987549,-0.07579535245895386
pot,hot,0.37394970655441284,0.3324354290962219
plastic,hot,0.41622602939605713,0.13265548646450043
mommy,hot,0.3650919198989868,0.008075956255197525
bun,hot,0.38245105743408203,0.41934555768966675
fire,hot,0.4234510064125061,0.09363428503274918
cocoa,hot,0.3787458539009094,0.4265344738960266
lunch,hot,0.38634371757507324,0.2775706648826599
ride,hot,0.3514738976955414,0.09682345390319824
seat,hot,0.3464246690273285,0.045062288641929626
wood,hot,0.35810402035713196,0.3474462032318115
chicken,hot,0.40765324234962463,0.27745577692985535
curry,hot,0.3460407853126526,nan
soup,hot,0.42982256412506104,0.36245298385620117
flaming,hot,0.510104238986969,nan
tot,hot,0.31109514832496643,nan
wash,hot,0.4187166690826416,0.07486508786678314
onion,hot,0.3588191270828247,0.2576463222503662
radiator,hot,0.4054080843925476,0.2513319253921509
grease,hot,0.39715123176574707,0.23261864483356476
cookie,hot,0.30474627017974854,0.30094432830810547
desert,hot,0.41162967681884766,0.3494640290737152
pipe,hot,0.3222164511680603,0.19704432785511017
coal,hot,0.40515366196632385,0.20124801993370056
sauce,hot,0.42141303420066833,0.4023849368095398
sun,hot,0.4642331302165985,0.2646743059158325
tea,hot,0.40837275981903076,0.3609669804573059
rod,hot,0.42045050859451294,0.3560599088668823
wing,hot,0.27344226837158203,0.05730237811803818
juice,hot,0.3759114146232605,0.29442349076271057
cross,hot,0.3322237730026245,-0.005243558436632156
pink,hot,0.47884437441825867,0.16383624076843262
towel,hot,0.40878021717071533,0.05948285758495331
boil,hot,0.4154985249042511,0.306451678276062
grill,hot,0.4296513497829437,0.2768481373786926
bottle,hot,0.32807645201683044,0.12311290949583054
chocolate,hot,0.4457392692565918,0.4908076524734497
steam,hot,0.47785577178001404,0.24765457212924957
mess,hot,0.35323333740234375,0.11205980181694031
corn,hot,0.35703757405281067,0.39095669984817505
milk,hot,0.3870171308517456,0.3422980308532715
doggy,hot,0.4156685471534729,0.089951291680336
stove,hot,0.43241578340530396,0.1659466177225113
tank,hot,0.30171650648117065,0.24323923885822296
sandwich,hot,0.3547319769859314,0.3271734118461609
book,hot,0.3033541440963745,-0.20738475024700165
blanket,hot,0.3907465934753418,-0.017542753368616104
whisky,hot,0.2827956974506378,nan
food,hot,0.38911646604537964,0.291568398475647
cream,hot,0.3628310263156891,0.3667762875556946
date,hot,0.3199335038661957,0.1945672482252121
oil,hot,0.3830261826515198,0.26798585057258606
bag,hot,0.34703329205513,0.012981895357370377
cloth,hot,0.3285853862762451,-0.02411489561200142
honey,hot,0.3714754581451416,0.17148473858833313
sausage,hot,0.41526728868484497,0.36700499057769775
pattern,hot,0.2635357081890106,0.11169187724590302
fan,hot,0.34857335686683655,0.2963123619556427
ice,hot,0.39428651332855225,0.30505743622779846
car,hot,0.3450080156326294,0.001509975641965866
shake,hot,0.32077792286872864,0.154879629611969
piece,hot,0.3024795353412628,0.14127495884895325
wax,hot,0.40015658736228943,0.19834372401237488
day,hot,0.40273886919021606,-0.04330700263381004
room,hot,0.3590123653411865,0.04237622767686844
potato,hot,0.48693230748176575,0.37048855423927307
pan,hot,0.4404310882091522,0.21651554107666016
cup,hot,0.344130277633667,0.1848812997341156
syrup,hot,0.2878812849521637,0.3196879029273987
balloon,hot,0.3334059417247772,0.1226598471403122
roll,hot,0.36060890555381775,0.041033949702978134
rice,hot,0.3823573589324951,0.39498287439346313
dog,hot,0.45839086174964905,0.27681082487106323
mama,hot,0.42306143045425415,0.0446215495467186
sundae,hot,0.24998843669891357,0.26761823892593384
daddy,hot,0.35375308990478516,0.010016538202762604
cereal,hot,0.32295918464660645,0.3217659890651703
strawberry,hot,0.3663743734359741,0.32393184304237366
stick,cinnamon,0.3943336308002472,0.14973244071006775
roll,cinnamon,0.41834768652915955,0.07187853008508682
salad,ham,0.47132056951522827,0.5747483372688293
ball,ham,0.32359716296195984,-0.03231542557477951
worm,crispy,0.3049185574054718,0.4291214346885681
brown,crispy,0.4965514540672302,0.2613353431224823
patty,crispy,0.5502342581748962,0.7485029697418213
piece,crispy,0.319002628326416,0.07358149439096451
weaver,gold,0.2955758571624756,nan
ticket,gold,0.34221744537353516,0.30999431014060974
ring,gold,0.44876372814178467,0.2710571587085724
balloon,gold,0.33786267042160034,0.43496382236480713
guy,gold,0.2958395779132843,-0.019042734056711197
game,gold,0.3678295910358429,0.03388059139251709
map,gold,0.3399204611778259,0.3905797004699707
reindeer,gold,0.3117051422595978,0.4735124111175537
fish,gold,0.43862947821617126,0.5482494831085205
dust,gold,0.430711567401886,0.3074928820133209
key,gold,0.3516019582748413,0.15066993236541748
dragon,gold,0.44301167130470276,0.332967609167099
helmet,gold,0.3788567781448364,0.2922736406326294
shoe,gold,0.3777845799922943,0.21016402542591095
coin,gold,0.5039344429969788,0.36711347103118896
medal,gold,0.6116296052932739,0.43311643600463867
sky,gold,0.43158841133117676,0.4046396017074585
cap,gold,0.3846645653247833,0.32951292395591736
necklace,gold,0.5173110961914062,0.3200525939464569
bag,gold,0.4443736970424652,0.20777228474617004
coffee,gold,0.39445018768310547,0.377768337726593
plate,gold,0.3693399429321289,0.1825217306613922
star,gold,0.4451627731323242,0.49421077966690063
band,gold,0.40367794036865234,0.3866752088069916
pie,honey,0.3723146319389343,0.3232368528842926
bunny,honey,0.38095980882644653,-0.18047171831130981
doll,honey,0.35858267545700073,-0.07281842827796936
marmalade,honey,0.5314189195632935,nan
bee,honey,0.6659979820251465,0.14750519394874573
butter,honey,0.598336935043335,0.011984242126345634
pot,honey,0.45135024189949036,0.16553466022014618
show,pencil,0.3385518193244934,0.016199789941310883
sharpener,pencil,0.6457878947257996,0.2591805160045624
eraser,pencil,0.7019549608230591,0.3933992385864258
box,pencil,0.44299834966659546,0.25102248787879944
case,pencil,0.3054986894130707,0.2467518001794815
sign,arrow,0.378093421459198,0.5244137644767761
suit,track,0.3455115556716919,0.40545418858528137
record,track,0.5943527221679688,0.10726308077573776
gate,train,0.4011137783527374,0.4465937912464142
ride,train,0.5807777047157288,0.31710582971572876
station,train,0.5532218217849731,0.6304986476898193
car,train,0.5181306004524231,0.635441780090332
track,train,0.5364670157432556,0.6641074419021606
line,train,0.462980717420578,0.43470102548599243
fare,train,0.42782554030418396,nan
table,train,0.3319796025753021,0.3992147445678711
money,train,0.37694597244262695,0.3244163393974304
yard,train,0.4349784851074219,0.45614707469940186
piece,train,0.3617621660232544,0.3669014573097229
chest,oak,0.4142916202545166,nan
tree,oak,0.5973765850067139,nan
robe,pink,0.4395669102668762,0.271975576877594
eyeball,pink,0.3561592698097229,nan
noodle,pink,0.3449174761772156,0.3349725902080536
bubblegum,pink,0.4883854389190674,nan
yogurt,pink,0.3742403984069824,0.24027788639068604
shoe,pink,0.407478392124176,0.2789263427257538
skirt,pink,0.44570979475975037,0.3250008523464203
honey,pink,0.4225830137729645,0.09852821379899979
shorts,pink,0.4522305130958557,0.38608109951019287
mirror,pink,0.3395668864250183,0.14552493393421173
oval,pink,0.4252270460128784,0.3711930811405182
tongue,pink,0.41488969326019287,0.20655471086502075
square,pink,0.4282253682613373,0.6371387243270874
rake,pink,0.2450583130121231,0.31986841559410095
kitty,pink,0.4068611264228821,0.21195390820503235
chair,pink,0.34657126665115356,0.074451744556427
color,pink,0.5741853713989258,0.49023571610450745
star,pink,0.39915114641189575,0.6382901668548584
spider,pink,0.3486250042915344,0.13352999091148376
phone,pink,0.3506660461425781,0.005228150635957718
paint,pink,0.4331543445587158,0.33006805181503296
diamond,pink,0.388177752494812,0.5728790163993835
collar,pink,0.4903829097747803,0.3505282700061798
ear,pink,0.3746083676815033,0.2298276126384735
clothes,pink,0.44066256284713745,0.03600076213479042
satin,pink,0.6094854474067688,nan
brush,pink,0.3324679732322693,0.20891937613487244
dinosaur,pink,0.38786041736602783,0.5254822373390198
pipe,pink,0.3715175688266754,0.328811913728714
girl,pink,0.465908944606781,0.09670095890760422
worm,pink,0.3273378908634186,0.30482006072998047
flamingo,pink,0.4729129374027252,0.2709270119667053
rattle,pink,0.2876454293727875,0.25746506452560425
corner,pink,0.4407474994659424,0.42400261759757996
dot,pink,0.4367620348930359,0.6047190427780151
