,adjective,noun,article,adj_article,prob,is_multi_token
1639,batter,box,a,a,7.338541763601825e-06,False
1640,trash,call,a,a,4.7083714889595285e-05,False
1641,brown,patch,a,a,0.0014483140548691154,False
1642,dust,ball,a,a,7.937030750326812e-05,False
1643,toy,bus,a,a,0.00010907701653195545,False
1644,ginger,man,a,a,4.3680425733327866e-05,False
1645,wood,sculpture,a,a,0.031907618045806885,False
1646,red,bug,a,a,0.0029460114892572165,False
1647,baby,chair,a,a,0.0006925286143086851,False
1648,brick,fireplace,a,a,0.009711344726383686,False
1649,candy,piece,a,a,7.981188900885172e-06,False
1650,turkey,leg,a,a,1.5527861251030117e-05,False
1651,red,bucket,a,a,0.005175991449505091,False
1652,pencil,box,a,a,5.5872493248898536e-05,False
1653,fat,fryer,a,a,1.2229656022100244e-05,False
1654,band,man,a,a,0.00040436492417939007,False
1655,spray,bottle,a,a,0.000538582622539252,False
1656,unbuttoned,pants,,,1.7345454524340972e-20,True
1657,dirty,mama,a,a,0.00029514433117583394,False
1658,hot,curry,a,a,1.6168796719284728e-05,False
1659,red,piranha,a,a,0.0022572267334908247,False
1660,bear,family,a,a,0.00018814466602634639,False
1661,daddy,face,a,a,4.7834157157922164e-05,False
1662,yogurt,pudding,,,1.889518727378648e-17,True
1663,diaper,check,a,a,1.172555378854707e-12,True
1664,mud,truck,a,a,0.0005386219127103686,False
1665,fish,shop,a,a,0.0032415976747870445,False
1666,mountain,bike,a,a,0.22155344486236572,False
1667,exit,sign,a,an,0.003622847143560648,False
1668,purple,food,,,6.873771053506061e-05,False
1669,baby,cub,a,a,0.0012204295489937067,False
1670,food,restaurant,a,a,0.0005859620287083089,False
1671,bath,tub,a,a,0.056255873292684555,False
1672,baseball,game,a,a,0.0009209002600982785,False
1673,treasure,chest,a,a,5.158988642506301e-06,False
1674,red,bird,a,a,0.004815392661839724,False
1675,sweet,gift,a,a,0.0019795873668044806,False
1676,yellow,piece,a,a,5.162452725926414e-05,False
1677,dirty,piggy,a,a,0.003368498058989644,False
1678,hot,soup,,,0.00850104819983244,False
1679,yellow,flower,a,a,0.014001215808093548,False
1680,plastic,heron,a,a,4.153725683408993e-07,False
1681,dark,bikini,a,a,0.0024988276418298483,False
1682,garbage,collector,a,a,0.002647918416187167,False
1683,hot,flaming,,,0.0032521099783480167,False
1684,light,hair,,,0.00479099852964282,False
1685,back,corner,a,a,0.005625784397125244,False
1686,green,stripe,a,a,0.11193672567605972,False
1687,slippery,ice,,,0.0003450172662269324,False
1688,fat,boy,a,a,0.00218407460488379,False
1689,taller,bed,a,a,6.952442390684155e-07,False
1690,color,paper,a,a,0.0010453567374497652,False
1691,bubble,container,a,a,0.00011245189671171829,False
1692,tan,wig,a,a,0.00028891023248434067,False
1693,red,gecko,a,a,0.003686683950945735,False
1694,red,puppy,a,a,0.0035513141192495823,False
1695,brown,ant,an,a,0.0002338276826776564,False
1696,sweet,onion,an,a,0.003977644722908735,False
1697,baby,worm,a,a,0.00289278756827116,False
1698,water,swim,a,a,0.0017754375003278255,False
1699,fat,worm,a,a,0.0009888812201097608,False
1700,intercom,beep,a,an,2.3806539584250708e-09,True
1701,alarm,clock,a,an,0.06924889236688614,False
1702,color,paint,,,0.006138476077467203,False
1703,cotton,shirt,a,a,0.0013043576618656516,False
1704,hot,tot,a,a,9.879664139589295e-05,False
1705,cauliflower,pea,a,a,4.156371882600293e-18,True
1706,hot,wash,a,a,0.002626207657158375,False
1707,ostrich,egg,an,an,7.3731514948199e-17,True
1708,silver,green,,,0.00015449173224624246,False
1709,board,tile,a,a,3.495213604765013e-05,False
1710,pink,violet,a,a,0.00012626145326066762,False
1711,dirty,nose,a,a,0.0002343064552405849,False
1712,ant,path,a,an,4.6373177610803396e-05,False
1713,pumpkin,head,a,a,0.00011704405187629163,False
1714,quarter,teaspoon,a,a,6.167458923300728e-05,False
1715,bright,paper,a,a,2.782008596113883e-05,False
1716,heart,beat,a,a,0.0041419886983931065,False
1717,red,road,a,a,0.00030716051696799695,False
1718,hot,onion,an,a,0.001765672699548304,False
1719,orange,bead,a,an,0.00044469546992331743,False
1720,shaking,ball,a,a,2.4470820790156722e-05,False
1721,orange,dinosaur,a,an,5.986836913507432e-05,False
1722,daddy,bird,a,a,1.1800297215813771e-05,False
1723,green,marker,a,a,0.0025291284546256065,False
1724,daddy,rooster,a,a,5.245588909019716e-05,False
1725,kitchen,table,a,a,0.01959393545985222,False
1726,mackerel,fishing,,,2.0279069003762537e-18,True
1727,green,pig,a,a,0.0028207029681652784,False
1728,top,tap,a,a,0.0041707661002874374,False
1729,pumpkin,farm,a,a,5.867421714356169e-05,False
1730,orange,tummy,a,an,4.376886136014946e-05,False
1731,red,button,a,a,0.0437219962477684,False
1732,yellow,bowl,a,a,0.00030684968805871904,False
1733,bottom,oven,an,a,0.00012652615259867162,False
1734,blowing,wind,,,0.0016722677974030375,False
1735,tiger,picture,a,a,7.12265245965682e-05,False
1736,street,sweeper,a,a,0.01750023104250431,False
1737,entrance,door,a,an,0.0018868703627958894,False
1738,water,table,a,a,0.0008462380501441658,False
1739,rocket,shot,a,a,0.0005648485384881496,False
1740,beef,sandwich,a,a,0.0019582316745072603,False
1741,detective,show,a,a,0.0003058183065149933,False
1742,pumpkin,pie,a,a,0.03528442978858948,False
1743,green,moose,a,a,0.0011832935269922018,False
1744,orange,cat,a,an,0.0012270393781363964,False
1745,yellow,tongue,a,a,0.0031726378947496414,False
1746,purple,top,a,a,0.00023696105927228928,False
1747,salmon,salad,a,a,0.002280460437759757,False
1748,purple,captain,a,a,1.5480823094549123e-06,False
1749,bright,pink,,,0.027403289452195168,False
1750,clown,hair,,,2.5236471628886648e-05,False
1751,report,card,a,a,0.0023862961679697037,False
1752,rainy,day,a,a,0.013688087463378906,False
1753,airline,pilot,a,an,0.018803896382451057,False
1754,school,boy,a,a,0.007764817681163549,False
1755,dragon,game,a,a,0.0001159040184575133,False
1756,football,match,a,a,8.311675628647208e-05,False
1757,green,wreath,a,a,4.9217327614314854e-05,False
1758,molasses,swamp,a,a,2.990231298607604e-16,True
1759,pink,rose,a,a,0.00016533577581867576,False
1760,home,daddy,a,a,0.000397777883335948,False
1761,cutting,edge,an,a,0.037711236625909805,False
1762,purple,eye,an,a,0.0013702381402254105,False
1763,green,kitty,a,a,0.00012280911323614419,False
1764,rail,ticket,a,a,0.0073426999151706696,False
1765,hay,cart,a,a,0.00025391372037120163,False
1766,wooden,platter,a,a,7.722555892542005e-05,False
1767,round,spot,a,a,0.0001406141382176429,False
1768,garden,furniture,,,0.0034866686910390854,False
1769,bar,bell,a,a,5.516481905942783e-05,False
1770,worm,belly,a,a,1.5705394389442517e-06,False
1771,pastel,pink,,,4.207716474756391e-09,True
1772,prawn,sandwich,a,a,4.890508145741704e-16,True
1773,cabbage,plant,a,a,0.0010392855620011687,False
1774,clock,tower,a,a,0.15009815990924835,False
1775,sleeping,policeman,a,a,1.1873332823597593e-06,False
1776,thick,player,a,a,7.357762399351486e-08,False
1777,dog,beach,a,a,0.0001514107279945165,False
1778,fish,cracker,a,a,0.0029596940148621798,False
1779,outside,tap,a,an,3.751731856027618e-05,False
1780,bubble,gum,a,a,0.23526598513126373,False
1781,letter,tile,a,a,1.6818265066831373e-05,False
1782,purple,spaghetti,,,0.00018709286814555526,False
1783,farmer,guy,a,a,9.476998820900917e-05,False
1784,cut,grass,,,0.003680343506857753,False
1785,croquet,stroke,a,a,4.248108633758702e-18,True
1786,hay,cookie,a,a,1.8923583411378786e-05,False
1787,green,ornament,an,a,0.0008094531367532909,False
1788,water,tower,a,a,0.01898043043911457,False
1789,plant,pot,a,a,0.00019514567975420505,False
1790,fat,roll,a,a,1.063422951119719e-05,False
1791,brown,coconut,a,a,0.0059445868246257305,False
1792,purple,shoe,a,a,0.0033730820287019014,False
1793,giant,boy,a,a,0.00012786850857082754,False
1794,green,pepper,a,a,0.00971267931163311,False
1795,purple,tail,a,a,0.0014431743184104562,False
1796,ogre,lady,a,an,5.794390814891553e-12,True
1797,bow,colors,a,a,3.988116930031538e-07,False
1798,cross,bun,a,a,4.642530984710902e-05,False
1799,red,punch,a,a,0.00034766425960697234,False
1800,pink,heart,a,a,4.9631875299382955e-05,False
1801,cat,scratching,,,0.010692350566387177,False
1802,peppermint,candy,,,6.132064215380334e-15,True
1803,dirty,baby,a,a,0.001102282665669918,False
1804,brown,mud,,,0.009663878008723259,False
1805,food,board,a,a,0.00018357137741986662,False
1806,slot,machine,a,a,0.006714711897075176,False
1807,yellow,door,a,a,0.000667851825710386,False
1808,dirty,diaper,a,a,0.006604681722819805,False
1809,roast,potato,a,a,0.0011343101505190134,False
1810,red,handle,a,a,0.0005298895412124693,False
1811,water,drip,a,a,0.01566172018647194,False
1812,puppet,show,a,a,0.0003242569509893656,False
1813,yellow,bucket,a,a,0.00234813941642642,False
1814,yellow,banana,a,a,0.005072261672466993,False
1815,pink,tutu,a,a,5.184649580769474e-06,False
1816,solar,battery,a,a,0.0022125302348285913,False
1817,ice,cream,,,0.5235224962234497,False
1818,sugar,dough,,,0.000584831228479743,False
1819,barbecue,recipe,a,a,2.60067026829347e-05,False
1820,orange,flag,a,an,0.0003614078741520643,False
1821,bunny,sleep,,,6.2608473854197655e-06,False
1822,box,toy,a,a,0.00039701606146991253,False
1823,dirt,road,a,a,0.00029669131617993116,False
1824,orange,dot,a,an,0.0010746711632236838,False
1825,tape,player,a,a,3.848674623441184e-07,False
1826,broken,egg,an,a,0.0012383114080876112,False
1827,daddy,foot,a,a,7.213695880636806e-06,False
1828,mommy,chin,a,a,7.044573430903256e-05,False
1829,green,coat,a,a,0.019748790189623833,False
1830,night,moon,a,a,0.003231121925637126,False
1831,brown,suite,a,a,4.8921352572506294e-05,False
1832,giant,committee,a,a,4.6496231220771733e-07,False
1833,sweet,honey,,,0.01902124285697937,False
1834,school,room,a,a,0.000951877620536834,False
1835,giant,skyscraper,a,a,0.0006099305464886129,False
1836,trash,book,a,a,6.627912625845056e-06,False
1837,top,row,a,a,0.002425807761028409,False
1838,pink,coat,a,a,0.0015192243736237288,False
1839,mud,pile,a,a,0.0013153572799637914,False
1840,mommy,worm,a,a,3.132309211650863e-05,False
1841,farm,cat,a,a,0.0010353969410061836,False
1842,crayon,pile,a,a,3.9551258416966806e-17,True
1843,green,melon,a,a,0.01922798343002796,False
1844,aloe,plant,a,an,1.3374326530061632e-12,True
1845,icy,coast,a,an,2.5927397473424207e-06,False
1846,refrigerator,door,a,a,0.0006798254908062518,False
1847,baby,pig,a,a,0.0060379840433597565,False
1848,fire,grate,a,a,0.0006434599636122584,False
1849,yellow,flag,a,a,0.010182613506913185,False
1850,baby,wipe,a,a,0.013946954160928726,False
1851,engine,train,a,an,3.4125691854569595e-06,False
1852,fuzzy,peach,a,a,0.000251569232204929,False
1853,dirty,straw,a,a,0.0007779118022881448,False
1854,bleach,water,,,3.1204960062419623e-16,True
1855,fishing,pole,a,a,3.8864484963596624e-08,False
1856,snow,shovel,a,a,0.00586614990606904,False
1857,oven,top,a,an,6.620739441132173e-07,False
1858,yellow,reindeer,a,a,0.0071757473051548,False
1859,red,man,a,a,0.0018001465359702706,False
1860,girl,doctor,a,a,0.00042314277379773557,False
1861,fat,doctor,a,a,4.825333599001169e-05,False
1862,brain,rot,,,0.03461292386054993,False
1863,red,hand,a,a,0.0012225696118548512,False
1864,fat,face,a,a,0.00021924554312136024,False
1865,knee,joint,a,a,0.0001265303581021726,False
1866,food,processor,a,a,0.0024162360932677984,False
1867,committee,report,a,a,0.003066662698984146,False
1868,dirty,one,a,a,4.311780685384292e-06,False
1869,green,hoop,a,a,0.003017045557498932,False
1870,wet,washing,,,0.004800472408533096,False
1871,top,oven,an,a,0.0001166845322586596,False
1872,strawberry,juice,,,0.009346365928649902,False
1873,cheddar,cracker,a,a,2.4373289707537727e-16,True
1874,slipper,sock,a,a,7.20420852054598e-09,True
1875,capital,letter,a,a,0.0002562860900070518,False
1876,ground,almond,an,a,4.245929687840544e-07,False
1877,vanilla,pudding,,,0.0013813249533995986,False
1878,shower,tray,a,a,0.0002854736230801791,False
1879,tracksuit,bottom,a,a,3.888364090188573e-12,True
1880,dirty,park,a,a,2.285949676661403e-06,False
1881,green,door,a,a,0.00641546631231904,False
1882,sweet,boy,a,a,0.0019954347517341375,False
1883,red,reindeer,a,a,0.01811886392533779,False
1884,red,train,a,a,0.0001567547587910667,False
1885,broken,leg,a,a,0.003565587569028139,False
1886,brown,gravy,,,0.002356918528676033,False
1887,smoke,salmon,,,1.2359045058474294e-06,False
1888,cigarette,carton,a,a,4.4381518819136545e-05,False
1889,brass,drum,a,a,0.002067317720502615,False
1890,baby,booty,a,a,0.013537375256419182,False
1891,dirty,shirt,a,a,0.0008366442634724081,False
1892,purple,triangle,a,a,0.0012924687471240759,False
1893,bright,moonlight,,,0.004072523210197687,False
1894,icecream,scoop,a,an,1.781148923310571e-15,True
1895,sliced,cheese,,,0.0012002465082332492,False
1896,sweet,cocoa,,,0.02213332988321781,False
1897,van,window,a,a,7.990209996933118e-05,False
1898,bunny,clothes,,,3.7577057810267434e-05,False
1899,orange,tail,a,an,0.0073849353939294815,False
1900,bead,string,a,a,2.4226212403807643e-11,True
1901,mirror,piece,a,a,0.00012492957466747612,False
1902,yellow,guy,a,a,0.0001761046441970393,False
1903,food,bowl,a,a,0.0013847933150827885,False
1904,red,foot,a,a,0.000435018097050488,False
1905,bird,nest,a,a,0.015306228771805763,False
1906,color,clothes,,,0.00031927129020914435,False
1907,elephant,puzzle,a,an,0.0003233871248085052,False
1908,window,frame,a,a,0.0003843604354187846,False
1909,pink,snail,a,a,0.00033556093694642186,False
1910,blind,mom,a,a,5.25750238011824e-06,False
1911,teddy,workshop,a,a,7.687458492000587e-06,False
1912,rabbit,stew,a,a,0.006200271658599377,False
1913,purple,horn,a,a,8.642854663776234e-05,False
1914,puzzle,book,a,a,4.851934500038624e-05,False
1915,farm,animal,an,a,0.004126837011426687,False
1916,tiger,baby,a,a,0.0004795559507329017,False
1917,wet,whisker,a,a,0.001158385188318789,False
1918,tube,company,a,a,0.00017345747619401664,False
1919,steel,worker,a,a,0.0009479550062678754,False
1920,yellow,brush,a,a,0.0014312753919512033,False
1921,orange,leg,a,an,1.7800141449697549e-06,False
1922,green,spider,a,a,0.003579803043976426,False
1923,jump,rope,a,a,0.009454338811337948,False
1924,bright,beak,a,a,0.0006605062517337501,False
1925,brown,path,a,a,3.500144157442264e-05,False
1926,naked,person,a,a,5.698019595001824e-05,False
1927,furry,bear,a,a,0.00023524279822595417,False
1928,green,cactus,a,a,0.01963517628610134,False
1929,soldier,crab,a,a,5.533514195121825e-05,False
1930,purple,turtle,a,a,0.0012215888127684593,False
1931,plastic,metal,,,0.0007724454044364393,False
1932,juicy,meat,a,a,0.0009520633611828089,False
1933,yellow,rake,a,a,0.0008108382462523878,False
1934,pink,pig,a,a,0.0017483987612649798,False
1935,mama,elephant,an,a,6.685363769065589e-05,False
1936,baby,sock,a,a,0.003914158325642347,False
1937,green,shell,a,a,0.005297820083796978,False
1938,room,clock,a,a,0.001945257419720292,False
1939,fish,skeleton,a,a,4.60884693893604e-05,False
1940,mutton,head,a,a,1.4351361537830209e-11,True
1941,strawberry,color,a,a,0.0002638962760102004,False
1942,chicken,coop,a,a,0.00033098505809903145,False
1943,curtain,ring,a,a,0.00012732295726891607,False
1944,manor,ground,,,2.8162714443169534e-05,False
1945,hill,riding,,,0.0008670280803926289,False
1946,paddle,wheel,a,a,0.0014373313169926405,False
1947,country,mouse,a,a,0.0010509321000427008,False
1948,purple,saber,a,a,7.40558753022924e-05,False
1949,red,kite,a,a,0.01666244864463806,False
1950,baby,monkey,a,a,0.0036026795860379934,False
1951,rubber,book,a,a,9.244509783457033e-06,False
1952,sun,block,a,a,3.6732511944137514e-05,False
1953,mantel,fire,,,4.264120666654483e-11,True
1954,porcelain,doll,a,a,0.007160566281527281,False
1955,cut,dude,a,a,1.0161512363993097e-05,False
1956,quarter,moon,a,a,0.0020733552519232035,False
1957,pink,pickle,a,a,0.0017519259126856923,False
1958,silver,packet,a,a,0.00045845305430702865,False
1959,bear,cub,a,a,0.19864864647388458,False
1960,broken,tv,a,a,2.9236676709842868e-05,False
1961,poison,apple,an,a,0.00198622839525342,False
1962,stroller,baby,a,a,6.392825442506976e-11,True
1963,solid,path,a,a,0.0001980041415663436,False
1964,top,penthouse,a,a,0.0004234706866554916,False
1965,red,planet,a,a,0.004080657381564379,False
1966,cookie,day,a,a,2.234826752101071e-06,False
1967,noodle,soup,,,3.5634373047537893e-07,True
1968,television,actress,an,a,0.00825220812112093,False
1969,solid,line,a,a,8.562298717151862e-06,False
1970,baby,raccoon,a,a,0.004711930174380541,False
1971,frame,chip,a,a,3.903082415490644e-06,False
1972,bright,punch,a,a,3.98846750613302e-05,False
1973,yellow,saddle,a,a,0.0018412746721878648,False
1974,mommy,doggie,a,a,0.0005590958171524107,False
1975,cinnamon,roll,a,a,0.0005796361365355551,False
1976,foot,ball,a,a,0.0007869070977903903,False
1977,puzzle,maker,a,a,0.001511991722509265,False
1978,purple,teddy,a,a,5.497704478329979e-05,False
1979,room,slipper,a,a,0.0018559680320322514,False
1980,wood,cylinder,a,a,0.00010572488827165216,False
1981,pink,scooter,a,a,0.0029838373884558678,False
1982,manual,gear,a,a,0.0005767152761109173,False
1983,concrete,floor,a,a,0.001786113833077252,False
1984,yellow,mouth,a,a,2.0585233869496733e-05,False
1985,plant,debris,,,0.003514021635055542,False
1986,shield,brooch,a,a,0.00021830335026606917,False
1987,outside,soccer,,,3.206308974768035e-05,False
1988,upstairs,sleeping,,,0.00014023682160768658,False
1989,ladybug,toy,a,a,5.5374155076343546e-14,True
1990,tonic,glass,a,a,2.0669724108302034e-05,False
1991,fish,pie,a,a,0.0019240931142121553,False
1992,purple,bug,a,a,0.0011527588358148932,False
1993,red,jacket,a,a,0.017280956730246544,False
1994,flower,piece,a,a,0.000541044631972909,False
1995,tissue,paper,a,a,0.0010861378395929933,False
1996,city,mouse,a,a,0.000759455026127398,False
1997,dark,shadow,a,a,0.02138546109199524,False
1998,green,toy,a,a,4.566173447528854e-05,False
1999,wet,bucket,a,a,0.0011792449513450265,False
2000,sister,game,a,a,2.4241280698333867e-05,False
2001,bottom,hair,,,2.3395545213134028e-05,False
2002,frog,book,a,a,2.400211087660864e-05,False
2003,juicy,worm,a,a,5.003120531910099e-05,False
2004,diving,dummy,a,a,5.730543489335105e-05,False
2005,purple,flag,a,a,0.00010152922186534852,False
2006,snow,tiger,a,a,0.004155823495239019,False
